X1,X2,X3,X21,X22,X23,X31,X32,X33,X41,X42,X43,X51,X52,X53,X61,X62,X63,X71,X72,X73,X81,X82,X83,X91,X92,X93,X10,Y10,Z10,X111,X112,X113,X121,X122,X123,X131,X132,X133,X141,X142,X143,X151,X152,X153,Total Y
31.56783801,-6.938440221,56.78951935,31.58924582,-6.669802219,57.07366335,31.69907207,-6.654175048,56.97211958,31.61663874,-6.828407679,56.60506171,31.21029002,-6.845687441,55.95312185,31.53364082,-6.861340928,56.56122496,31.15249609,-6.882446986,55.91460314,31.02852922,-7.452988305,55.96125409,31.32342444,-6.699452641,55.98390436,31.34052942,-6.589690628,56.51675668,31.66222988,-6.694875151,57.04168308,30.50226695,-7.170063714,54.9565373,31.4677408,-6.957296424,56.47631275,30.9447625,-7.037661507,55.55919403,31.29777173,-6.918306444,56.36920142,85.41954167
31.79271502,-6.550140624,56.52764713,31.81061605,-6.327185596,56.75458922,31.8259437,-6.373867945,56.52172401,31.74859638,-6.52355162,56.18149138,31.44728635,-6.550269359,55.56855597,31.77888644,-6.631845347,56.16022099,31.36189066,-6.589326669,55.37341395,31.14426174,-7.279232684,55.31756747,31.57119851,-6.526197815,55.88626975,31.56346158,-6.336080242,55.96138581,31.86871428,-6.663713611,56.77671694,30.72970324,-6.997459571,54.58750983,31.67835582,-6.737601629,56.04658527,31.21064636,-6.815492686,55.07551727,31.58343191,-6.606731498,56.15082584,84.70333333
31.75534274,-6.560338532,56.2480066,31.82200063,-6.368235049,56.06407154,31.8780925,-6.366526655,56.4642832,31.81766798,-6.567081731,55.94109791,31.45051597,-6.595211258,55.52488836,31.75087347,-6.689531352,56.06555924,31.38360563,-6.681731877,55.53617543,31.11912361,-7.26103702,55.3154859,31.52076347,-6.522558229,55.40322377,31.63127385,-6.405664424,55.78582413,31.83527106,-6.611870726,56.51860953,30.69111599,-7.089018326,54.60031835,31.62795969,-6.734117014,55.91531036,31.12815498,-6.804582397,55.26935574,31.54984355,-6.638443725,56.22835419,85.927125
31.74840137,-6.644167889,57.05600537,31.82956591,-6.365680333,57.09936301,31.89989205,-6.559127491,56.78985168,31.78059108,-6.743224104,56.57578157,31.40010185,-6.761240512,55.82420182,31.71891364,-6.849909729,56.07284759,31.29938217,-6.814539081,55.42201683,31.13244507,-7.497803903,55.08276921,31.51997746,-6.66767789,55.79283543,31.56671249,-6.579267773,56.0500827,31.90032749,-6.816961793,56.96406784,30.61976973,-7.253446311,54.61704434,31.62308691,-6.88016862,55.96464874,31.12098577,-6.958905981,55.27813227,31.5096562,-6.807737093,56.24377475,85.50541667
31.64155835,-6.504064213,56.38877568,31.76350493,-6.447542837,56.40356498,31.71251472,-6.456036051,56.24565489,31.60909825,-6.600497514,55.82466656,31.2436549,-6.616484239,55.32038542,31.55703765,-6.618542256,55.84975866,31.17368465,-6.670121644,55.26203467,30.91957661,-7.33379582,54.53961666,31.37127452,-6.526562698,55.30562686,31.39565209,-6.383218866,55.52443419,31.69092197,-6.681541594,56.19525167,30.45778658,-7.094093928,54.11401307,31.4840362,-6.744523443,55.47801886,30.9752825,-6.822827082,54.69783821,31.3439646,-6.650369306,55.76372811,85.088625
31.77160392,-6.536863981,56.47041174,31.74748194,-6.480446101,56.38101101,31.80862872,-6.445372704,56.46185457,31.74535861,-6.521905383,56.13517152,31.37804078,-6.610268627,55.64164366,31.74517498,-6.743129604,56.1993058,31.30853035,-6.65378377,55.57416231,31.07248285,-7.263437656,55.24318886,31.51292903,-6.535018721,55.95759052,31.58085355,-6.393919652,55.87522504,31.82310222,-6.668809574,56.37084725,30.6064861,-7.086431373,54.51996857,31.61388101,-6.74688112,56.1669757,31.10018786,-6.800339056,55.11216392,31.49537815,-6.657838912,56.12949285,85.51466667
31.74157125,-6.67169607,56.35452759,31.70446661,-6.633831548,56.24770915,31.81869771,-6.576842567,56.33859052,31.79622528,-6.752236707,56.03556058,31.3809149,-6.770148438,55.54220509,31.66510961,-6.877546561,56.12760137,31.31565894,-6.814564914,55.55989435,31.12894148,-7.444812391,55.17389415,31.50649304,-6.674439569,55.87676995,31.5791862,-6.549901124,55.80561115,31.8293944,-6.923723571,56.67816623,30.60940607,-7.251980225,54.42992179,31.6185652,-6.972853194,56.13865465,31.12066048,-7.049565389,55.20272085,31.48419083,-6.808570118,56.09279021,85.50841667
31.58618848,-6.521977875,56.2783053,31.53105831,-6.293581329,56.023292,31.65682356,-6.445572382,56.25203457,31.57944059,-6.610672248,55.95626641,31.2074596,-6.611392264,55.50249024,31.51088407,-6.614001831,56.07039028,31.1493239,-6.67012127,55.49098278,30.94003448,-7.286042179,55.16064911,31.34803484,-6.529023035,55.84273486,31.40492357,-6.397107265,56.16657994,31.61026722,-6.64601263,56.2033342,30.44126719,-7.103302643,54.40931541,31.39600287,-6.735307464,55.97557547,30.88058142,-6.887936805,55.05405137,31.32183128,-6.634907597,56.02910506,85.51083333
31.75681178,-6.777127009,56.65169277,31.83069348,-6.640752441,56.03463456,31.8161862,-6.608403474,56.22049908,31.73983761,-6.753955215,56.42359631,31.38268418,-6.776083149,55.85316635,31.75618398,-6.86438321,56.09729776,31.30591394,-6.843742763,55.43192859,31.10543397,-7.478237347,55.15366802,31.50698959,-6.698396978,55.81148907,31.5753429,-6.568260416,56.12938481,31.84497959,-6.845541283,56.26499354,30.60468173,-7.257854602,54.37537781,31.62204232,-6.986581965,55.97224182,31.06151468,-6.960665292,55.25494424,31.50978235,-6.837446216,56.05185683,85.93216667
31.51477787,-6.876887089,56.5551225,31.52778529,-6.613444053,56.24471369,31.63092594,-6.795443493,56.09547351,31.57684433,-6.940285254,56.02991744,31.20042238,-6.946293591,55.43438053,31.52220632,-7.033200063,55.96269151,31.12692026,-7.013381686,55.3927248,30.91640057,-7.605764967,55.06558863,31.32972424,-6.866707329,55.75661391,31.39028162,-6.7327771,56.09800166,31.64962506,-7.109907936,56.57791882,30.43464743,-7.438978573,54.37507722,31.38413255,-7.179364945,55.90678247,30.94626151,-7.238208318,55.31823543,31.29940431,-7.004874955,56.23835775,85.51291667
31.35785888,-6.52189495,56.17328934,31.46523176,-6.47696012,55.59192341,31.4304358,-6.435089178,55.69061237,31.37180454,-6.594038401,55.50146334,31.00635256,-6.638426781,55.01793777,31.3205063,-6.716852719,55.97370763,30.9336285,-6.694598635,55.37632165,30.75514512,-7.345570106,54.67147715,31.13616681,-6.53328126,55.36072034,31.19333571,-6.382355671,55.69628443,31.3913286,-6.672470382,56.16515067,30.2430652,-7.110070168,53.908845,31.17300813,-6.825391207,55.50527722,30.67601817,-6.887214927,54.77631995,31.1024351,-6.691369263,55.63011712,84.677125
31.75604052,-6.66991225,56.22895023,31.69752841,-6.310737495,56.20398067,31.8232873,-6.485388154,56.24903355,31.74820412,-6.625874676,56.11333137,31.35954231,-6.638574598,55.43577676,31.69268861,-6.746628632,56.00687259,31.29293496,-6.705508837,55.44337431,31.05831105,-7.387311931,55.44337431,31.50003528,-6.555201906,55.77437311,31.58371029,-6.507427505,56.10279328,31.82655929,-6.687061002,56.57513138,30.5979253,-7.137002941,54.27731243,31.56152483,-6.858486689,55.88921702,31.05885884,-6.913026534,55.14274916,31.45835311,-6.695574222,55.92328637,85.929625
31.64696027,-6.623797637,56.19882251,31.81353477,-6.491078713,56.24603739,31.78626447,-6.469650109,56.13742761,31.7294188,-6.600940402,55.9785029,31.35815362,-6.637145651,55.44189094,31.65515434,-6.626694502,55.97022831,31.28347099,-6.721512266,55.40142591,31.025314,-7.297686713,55.03966411,31.48356521,-6.534999651,55.79874153,31.49626464,-6.419223324,56.05583476,31.80987301,-6.724377855,56.5855292,30.5745272,-7.140986624,54.35535321,31.53732278,-6.763687422,55.90283705,31.03300789,-6.912896739,55.16542801,31.45994359,-6.691087665,56.00494194,85.93791667
31.67761216,-6.634572259,56.2350985,31.69631478,-6.484906605,56.38879528,31.79425944,-6.460309818,56.24984183,31.74294685,-6.620507774,55.97706337,31.35698944,-6.642261989,55.45969472,31.74156038,-6.730077726,56.12431649,31.26747467,-6.691282393,55.4015761,31.09367855,-7.288546533,55.16712043,31.50686563,-6.554005613,55.83702561,31.54902341,-6.416129764,56.15968507,31.79519729,-6.781978127,56.2606062,30.56994219,-7.135528968,54.36568454,31.59554953,-6.847359413,56.00700461,31.03603582,-6.814948169,54.92076967,31.46173886,-6.688291137,55.99226104,85.932125
31.67426087,-6.6313825,56.22157655,31.70001122,-6.488866331,56.31946657,31.80320454,-6.450566714,56.28531828,31.72650172,-6.609024627,55.92137648,31.35324851,-6.626076023,55.47117051,31.66993269,-6.733401711,56.06906458,31.28811608,-6.690542674,55.43011604,31.09941778,-7.294264174,55.16710412,31.48758178,-6.543747271,55.82415574,31.5552819,-6.41949621,56.13546312,31.76310254,-6.67213598,56.61176243,30.57183688,-7.144729388,54.30308407,31.54618678,-6.84627018,55.96047236,31.10394017,-6.907021247,55.0089372,31.46613466,-6.691695344,55.98249809,85.72595833
31.68034512,-6.609711743,56.29018521,31.69972719,-6.49019055,56.16611996,31.80967856,-6.456464669,56.36977381,31.7374072,-6.617573726,56.00789335,31.36123519,-6.64101245,55.53533616,31.6736978,-6.743825232,56.12766061,31.28781922,-6.792791701,55.49452121,31.09914673,-7.310245631,55.15127637,31.49452092,-6.546503914,55.878039,31.55172009,-6.427316561,56.19226757,31.82569576,-6.781438449,56.33277874,30.57076163,-7.131659615,54.39459138,31.54409562,-6.743316938,56.03206745,31.03809796,-6.826675125,54.97425366,31.46189297,-6.685254509,55.98560963,85.52370833
31.69030981,-6.599360553,56.4170724,31.69801021,-6.465874531,56.13310203,31.80602053,-6.436598601,56.51119599,31.73310547,-6.595526403,56.02769693,31.34520782,-6.623014002,55.64349092,31.65820087,-6.73689667,56.16425913,31.22579634,-6.775457852,55.53675718,31.08698705,-7.288316511,54.9247749,31.49198241,-6.517423814,55.90714701,31.5533735,-6.387127613,55.82870932,31.76087524,-6.79134956,56.29388962,30.58077299,-7.142558315,54.44143671,31.61118814,-6.831696187,56.14653824,31.09398447,-6.900934875,54.86486901,31.46411165,-6.667593649,56.11895885,85.51429167
31.70532939,-6.78735278,56.42103724,31.73193588,-6.620050913,56.44504231,31.821993,-6.611499364,56.59047499,31.7453364,-6.792298417,55.99418971,31.36438964,-6.816043257,55.63062673,31.66966485,-6.924142903,56.17663578,31.23329094,-6.893295292,55.60631937,31.10559325,-7.545414372,55.29769587,31.5209151,-6.717585608,55.94468181,31.58285322,-6.614009651,56.16842052,31.75922567,-6.893203606,56.3243469,30.56491897,-7.300625185,54.29802106,31.55649101,-6.939409879,56.14545213,31.04297181,-7.010689711,55.03359748,31.47666542,-6.853366517,56.08931757,85.51470833
31.51135542,-6.590874616,56.31080038,31.55653136,-6.43527848,56.16755577,31.6402694,-6.414563992,56.47107231,31.54246477,-6.614183285,55.80952969,31.17346189,-6.653442986,55.32126329,31.47789405,-6.764823528,55.44478219,31.08467032,-6.805212036,54.91156053,30.85727779,-7.342908157,54.5207015,31.31495896,-6.561254873,55.28392978,31.35758852,-6.424748996,55.46161855,31.61867873,-6.762957896,56.06747823,30.39746273,-7.1152404,54.14920733,31.41203582,-6.854914235,55.42967409,30.91401596,-6.907454234,54.76572046,31.28786296,-6.697974462,55.70279232,85.09991667
31.71438134,-6.807983644,56.99939169,31.75142763,-6.693941132,56.62267427,31.85295526,-6.655709158,56.69880587,31.73036004,-6.819694401,56.04243507,31.34593361,-6.81603091,55.39046021,31.64584365,-6.946570689,55.90544998,31.2155904,-6.884582099,55.39046021,31.05450894,-7.567749698,54.98830989,31.48595127,-6.82512374,55.76058923,31.54817519,-6.591750554,56.03146775,31.7953391,-7.00494163,56.8470374,30.58090224,-7.318965086,54.42846826,31.53242129,-6.956394812,55.88570745,31.04378918,-7.128191248,54.99272581,31.45036832,-6.886006258,56.15304527,85.51891667
31.48609993,-6.626433045,55.86125373,31.48699615,-6.481504381,55.57287431,31.60316406,-6.42714663,55.89014907,31.52537581,-6.634245257,55.59403617,31.17204577,-6.63311111,55.0990472,31.45636054,-6.744845545,55.68032874,31.08832221,-6.698913534,55.05708465,30.83725446,-7.326904158,54.72179383,31.24094108,-6.551338143,55.46613558,31.37127669,-6.514287949,55.72016433,31.54934762,-6.793031312,55.80231885,30.38555052,-7.111555051,53.962946,31.39641489,-6.837609373,55.63493914,30.82451967,-6.913757895,54.73372574,31.25590725,-6.686341129,55.58986272,85.096375
31.67280417,-6.772791538,56.4572878,31.71295505,-6.620954445,56.36770357,31.82794815,-6.604740685,56.58669855,31.72248301,-6.791529449,56.10192577,31.35646987,-6.817913518,55.66750049,31.65449251,-6.844355708,56.18456653,31.27918488,-6.908982974,55.59356614,31.06620765,-7.522980516,54.92219941,31.48487893,-6.741275697,55.56570915,31.48213963,-6.613704804,55.86809827,31.75636611,-6.837605298,56.31561096,30.58617779,-7.320120759,54.4108288,31.54705402,-7.034033013,55.75986014,31.03161715,-7.004162042,54.99617613,31.45876361,-6.874798617,56.14765967,85.51225
31.5237788,-6.660474396,56.45453116,31.56174754,-6.513410535,56.46286129,31.64883497,-6.464812054,56.32768343,31.55028813,-6.630287573,55.47944617,31.17486957,-6.653529681,54.99013388,31.52006687,-6.757000427,55.53118836,31.07313846,-6.694192375,55.00902267,30.86407736,-7.335609601,54.63371988,31.29473719,-6.548206619,55.33785552,31.35580648,-6.505982543,55.61267304,31.655909,-6.819344055,56.26811451,30.38343084,-7.132852697,53.93787855,31.3474094,-6.850069431,55.46490552,30.90537886,-6.879492545,54.71294051,31.271115,-6.807803801,55.45637305,85.102125
31.64859619,-6.648068105,56.22077288,31.67423736,-6.495980119,56.23781156,31.79661172,-6.476097287,56.25872989,31.7201619,-6.643857474,55.99425617,31.33714757,-6.655648158,55.48186407,31.64957811,-6.746495141,56.09699714,31.27659277,-6.825654632,55.49955024,31.06317266,-7.336601774,54.74499054,31.48356332,-6.557174427,55.86168682,31.49269827,-6.466905619,56.13378763,31.73445788,-6.784804971,56.2532971,30.56244572,-7.1309334,54.34966249,31.53117823,-6.843771759,56.00092585,31.05501863,-6.929727405,54.8890257,31.37789234,-6.693000349,55.91963969,85.51195833
31.66942038,-6.62922352,56.61061451,31.69030862,-6.549388223,56.48104373,31.79087349,-6.547785019,56.63853853,31.70510549,-6.759071629,55.88137735,31.34735355,-6.800792282,55.69517926,31.65734376,-6.91053724,56.18987531,31.19960586,-6.88440739,55.32197148,31.06247812,-7.483381188,54.92862885,31.48009894,-6.72727231,55.64677264,31.5068921,-6.595303529,55.91095726,31.75875232,-6.828900383,56.43494559,30.57274318,-7.290514624,54.59708646,31.54747919,-6.927133934,55.78384996,31.02261817,-7.011774188,54.92262667,31.45572356,-6.861650602,56.17901852,85.51329167
31.62373972,-6.762767544,56.70472075,31.62064722,-6.623241583,56.7023124,31.70238408,-6.583133876,56.71504684,31.57887535,-6.765348489,56.17253505,31.17968693,-6.76567141,55.3767771,31.48227047,-6.865174094,55.94380632,31.08905162,-6.940681707,55.36889288,30.89528502,-7.459458164,55.02000921,31.30183016,-6.693630987,55.74313228,31.36112618,-6.550691073,56.04033135,31.66697311,-6.826614276,56.67157056,30.39659248,-7.280716906,54.27505109,31.41680601,-6.968573392,55.92453084,30.9043115,-7.0521493,55.05952341,31.27095884,-6.826362977,56.20346437,85.096125
31.52038076,-6.853058293,56.41972324,31.53810412,-6.553778456,56.17316966,31.65533663,-6.748511441,56.50591502,31.55805716,-6.948331648,56.07113776,31.20137251,-7.010577556,55.58837303,31.51424311,-7.069315957,56.17900788,31.05385459,-7.053078769,55.53486885,30.90895742,-7.745072118,54.89100355,31.32509251,-6.932133756,55.54496167,31.40104571,-6.767339011,55.83746161,31.65343254,-7.022045047,56.30673417,30.40903404,-7.491500248,54.34985339,31.39650655,-7.196388312,56.09080742,30.87005067,-7.191094364,54.76685766,31.29865518,-7.048833573,56.13196556,85.09679167
31.42615113,-6.654420351,55.69706751,31.57021066,-6.526109476,55.9754483,31.51723253,-6.492574025,55.8648973,31.39961358,-6.671444544,55.18502165,30.99022398,-6.660140986,54.53234982,31.32629237,-6.756853781,55.07381965,30.93120937,-6.716917709,54.477295,30.66025823,-7.361169619,54.14558134,31.1154773,-6.583049414,54.89523886,31.19537063,-6.443659426,55.13966225,31.47913892,-6.809704315,55.89227862,30.21555509,-7.140606975,53.37075059,31.18392423,-6.862321444,55.02133592,30.7303865,-6.851440167,54.30104883,31.10142439,-6.713921639,55.34481274,84.68075
31.66063827,-6.620730482,56.31388278,31.66883184,-6.421568932,56.09685196,31.77139211,-6.421695688,56.13186067,31.6885562,-6.618744101,56.02548267,31.33540221,-6.658612888,55.15826994,31.64190114,-6.757260645,56.16465508,31.25864434,-6.820734484,55.56092025,31.03849505,-7.420051601,54.85738837,31.46409672,-6.589318793,55.55277834,31.52876739,-6.447881458,56.24367005,31.73675538,-6.801685506,56.26547475,30.56227641,-7.153578926,54.5127547,31.52499493,-6.867210583,55.7063448,31.07107405,-6.856160634,54.91553887,31.44127385,-6.715979316,55.96346129,85.5145
31.69017942,-6.839790899,56.65516453,31.77485111,-6.675877077,56.64565195,31.84884813,-6.634824233,56.71523725,31.73741213,-6.836636248,56.13102689,31.34029545,-6.824876015,55.37719469,31.64457524,-6.938301421,55.90909581,31.19757548,-6.907676046,55.36463872,30.9937286,-7.521925984,55.02356122,31.45557217,-6.742842796,55.33943223,31.51950622,-6.600127762,56.03308535,31.75122166,-6.872271656,56.73416447,30.55228277,-7.335967662,54.2044467,31.52154256,-6.973204359,55.87528338,31.06959542,-7.014430525,55.1397609,31.43551287,-6.873496833,56.02410432,85.34908333
31.48659363,-6.719781205,55.64611551,31.52526682,-6.539549999,56.05993784,31.63620077,-6.530800986,55.90671925,31.52967512,-6.69056614,55.77824128,31.18455106,-6.689124935,55.23427829,31.47457984,-6.718026871,55.37833266,31.08560949,-6.7546633,55.17089886,30.87994078,-7.344169612,54.85058138,31.31108389,-6.612885577,55.12194755,31.37713088,-6.49838336,55.46705358,31.63257263,-6.784388264,55.9356098,30.38633796,-7.180065997,53.66811904,31.40960313,-6.826962233,55.3600858,30.91948782,-6.956140866,54.60667675,31.28786177,-6.744591371,55.76216644,85.09729167
31.58418454,-6.588426491,56.31970058,31.62664924,-6.539333567,56.19295343,31.72326524,-6.508240332,56.40631941,31.64348245,-6.655404495,55.98309009,31.29518336,-6.674296027,55.19458512,31.64190796,-6.778329318,55.79852026,31.22139984,-6.822222495,55.56327556,31.04364531,-7.362804538,54.86740901,31.4153514,-6.579945155,55.53603052,31.46118103,-6.440264414,55.83050477,31.71654101,-6.750227044,56.3205139,30.53252915,-7.168774309,54.07251109,31.51824003,-6.87862204,56.10513044,30.98652601,-6.959823472,55.00180749,31.39453912,-6.730572398,56.14954449,85.095125
31.69117241,-6.892193547,56.20398059,31.65142037,-6.749827525,56.23559855,31.74503872,-6.749363303,56.13640126,31.69622491,-6.892975692,56.07756381,31.32047281,-6.861368802,55.45011148,31.63140063,-6.985357341,55.95022892,31.19421508,-6.913112701,55.43611317,31.03545507,-7.62175394,55.08535999,31.45685602,-6.776372138,55.77885515,31.52658421,-6.62825635,55.71893071,31.75678678,-7.036769276,56.22981328,30.54301441,-7.356932749,54.22148394,31.50747594,-7.068693115,55.87533489,30.9967082,-7.049826422,54.78797614,31.42319648,-6.90720757,56.01864941,85.51133333
31.42087192,-6.642054655,55.91738196,31.43192792,-6.538893888,55.6439369,31.5081171,-6.510051625,55.61402651,31.45996377,-6.661862928,55.2031005,31.13035233,-6.663501143,54.8625199,31.41541064,-6.763470384,55.37269478,31.06269357,-6.717623782,54.85123206,30.78222113,-7.432107337,54.43490765,31.25986615,-6.564378594,55.15968255,31.33567765,-6.457226511,55.46571135,31.50924248,-6.843624793,55.89764253,30.34610698,-7.174772979,53.6307728,31.31192652,-6.885514381,55.68323188,30.86838214,-6.861929587,54.68808227,31.2393369,-6.707275373,55.37705607,85.09429167
31.65745346,-6.826683917,56.2430909,31.64856693,-6.787612251,55.93620528,31.75919969,-6.702721295,56.21805446,31.68044996,-6.932798024,55.96768007,31.32980096,-6.993162056,55.46034979,31.63058842,-7.084749665,56.01764386,31.25643499,-7.036981771,55.45025619,30.97555128,-7.74307282,55.04051264,31.46465101,-6.917379702,55.84867325,31.51285306,-6.761984387,56.11825867,31.70563627,-6.997101499,56.18401686,30.5299885,-7.471703123,54.32921835,31.49743106,-7.189896586,55.91129923,31.05501401,-7.26196152,55.20199101,31.43273371,-7.056053125,55.95415017,85.51075
31.43829483,-6.64583911,56.17146486,31.39720283,-6.473731648,56.11521852,31.5468974,-6.464098953,56.29551424,31.40210604,-6.664630496,55.61710244,30.99390642,-6.663671157,54.94843142,31.30764461,-6.669405457,55.47269707,30.93229317,-6.736387223,54.92821245,30.65876881,-7.348699643,54.54292659,31.11723607,-6.581796202,55.3208762,31.20517289,-6.439196534,55.64970899,31.49645782,-6.690190702,56.28809775,30.2266457,-7.160310925,53.8663826,31.18955632,-6.794311478,55.44032505,30.67989614,-6.945944348,54.62182885,31.08488563,-6.730942408,55.29295905,84.27033333
31.66307545,-6.669892632,56.59329833,31.71198551,-6.516574636,56.68354478,31.79987205,-6.493318411,56.43678732,31.69058018,-6.645958372,55.88928907,31.32841541,-6.668077826,55.71213477,31.7033495,-6.757856794,56.18930846,31.25275779,-6.728833076,55.30727667,31.04112472,-7.365633064,54.9204359,31.45546956,-6.5682415,55.63803651,31.52585856,-6.441183361,55.95121369,31.80865025,-6.809225209,56.46535234,30.54751325,-7.177569314,54.46356129,31.55989399,-6.888901404,55.80918178,31.00337116,-6.864797168,54.64471149,31.42144482,-6.704481846,56.06855557,85.51295833
31.64368967,-6.576296705,56.35645503,31.66819474,-6.539724141,56.13320925,31.77168273,-6.495056078,56.10913015,31.70216448,-6.674177732,56.02172053,31.33320323,-6.666454211,55.57630703,31.64407572,-6.78128752,56.15587545,31.24975368,-6.724608239,55.46665156,31.03020922,-7.436252085,54.90543477,31.4703233,-6.598258419,55.93224923,31.53243665,-6.447877561,55.81023953,31.73707926,-6.837558395,56.27561496,30.5314362,-7.163336152,54.16921871,31.4983767,-6.884121938,55.69405876,31.06014867,-6.97078949,54.91403389,31.43984814,-6.71836192,55.98765599,85.513375
31.69816967,-6.689791755,56.26406634,31.6424594,-6.535416184,55.89907513,31.76552706,-6.508233858,56.20370839,31.67691933,-6.660912981,56.09123765,31.32476703,-6.679628873,55.45793934,31.628362,-6.783776247,56.0961576,31.25158759,-6.726237842,55.47313811,30.97667881,-7.360611815,54.6793311,31.44796299,-6.574013581,55.45077503,31.52062318,-6.453946441,55.7670644,31.70910391,-6.846794898,56.21066561,30.53527158,-7.170881598,54.29650049,31.50525591,-6.881722845,55.96135498,30.98733192,-6.876910185,54.90319805,31.42472188,-6.727998199,56.05553234,85.51920833
31.62344995,-6.628399157,56.15672821,31.65212956,-6.486422957,55.93108615,31.74764306,-6.446951719,56.1741203,31.68465721,-6.637855991,56.01491461,31.31850146,-6.676060631,55.45227197,31.61752096,-6.803853709,56.02139842,31.25580941,-6.7544779,55.44467506,31.02848341,-7.374475323,54.69606807,31.46307363,-6.609869135,55.79132102,31.51614227,-6.451084221,55.74616658,31.70389761,-6.717886084,56.19732079,30.536701,-7.172281668,54.3241527,31.50645141,-6.885090295,55.93643382,31.04511884,-6.98238336,54.88721675,31.42220794,-6.758201151,55.93588322,85.51508333
31.67835316,-6.568144478,56.60565836,31.70262481,-6.47990972,56.61956268,31.81462198,-6.456071332,56.69646875,31.71254471,-6.664826438,56.06071904,31.3156267,-6.651276712,55.37972532,31.60567008,-6.77050783,55.89491787,31.22760545,-6.744810006,55.24474694,31.01809538,-7.375800954,54.647483,31.43365597,-6.590948114,55.7234067,31.51415001,-6.460273288,56.03923072,31.7826008,-6.711101605,56.71310127,30.53983361,-7.184905656,54.31233527,31.49644264,-6.809244472,55.84973568,30.96959166,-6.865537667,54.94642383,31.39857995,-6.732105289,55.89601308,85.09495833
31.70468876,-6.65233321,56.64193793,31.70529906,-6.283180182,56.38392589,31.8078261,-6.459092509,56.59274213,31.68161502,-6.67018693,55.87793453,31.34074618,-6.678132349,55.32423214,31.62717275,-6.790297603,55.86397726,31.23629302,-6.758193565,55.2829738,31.01514194,-7.468601007,54.96359191,31.44684609,-6.603585602,55.68643429,31.50891535,-6.561837921,55.93839167,31.78776665,-6.732986635,56.18981512,30.51955247,-7.224163172,54.22755688,31.5502602,-6.902616815,55.85763423,31.05472918,-6.905069235,55.14919957,31.41318947,-6.72601368,55.80794293,85.511875
31.65895715,-6.804587072,56.32668882,31.83753215,-6.432787536,56.71926549,31.80347704,-6.615160392,56.5120796,31.67987826,-6.821072375,55.90255647,31.31900973,-6.829646663,55.2882373,31.61268973,-6.935035094,55.84242426,31.22607485,-6.993228481,55.29832926,30.94228126,-7.540590041,54.90721456,31.43198513,-6.7657284,55.66056576,31.43602264,-6.62587282,55.93880011,31.77423491,-6.973877628,56.47228442,30.49433124,-7.341580814,54.09006077,31.48753087,-6.967314441,55.77507473,31.0211931,-7.046158037,55.1278174,31.42142117,-6.90261321,55.99407417,85.51358333
31.50748175,-6.660124276,55.85493495,31.68931045,-6.529729224,56.12005456,31.63735983,-6.482903209,56.13181354,31.52985617,-6.667927886,55.3148795,31.16563908,-6.686375984,54.8863751,31.4702335,-6.785176756,55.40173223,31.02425475,-6.74684008,54.89006465,30.85994806,-7.394237917,54.53265844,31.28001464,-6.601924884,55.20936866,31.34620724,-6.475521664,55.51973506,31.56931156,-6.839812717,55.68867652,30.37047641,-7.207130962,53.71156498,31.39261165,-6.829158968,55.75379085,30.88280029,-6.964834888,54.44930322,31.25437397,-6.766892646,55.67467769,85.09108333
31.64794463,-6.674767106,56.45901191,31.66215092,-6.510733642,56.32121774,31.77872344,-6.493608793,56.33047955,31.67913174,-6.679415866,55.85127325,31.30311093,-6.696685384,55.24418535,31.61976442,-6.799831329,55.77670832,31.231836,-6.770773576,55.57970104,30.99605624,-7.40501797,54.89499271,31.43645455,-6.611270711,55.51190404,31.49560892,-6.464424324,55.83562411,31.70940781,-6.849775754,56.30583167,30.50179644,-7.201891284,54.11509929,31.52527913,-6.906868458,55.77298985,30.9794148,-6.972511703,54.97224756,31.39084169,-6.745428947,56.01413995,85.50845833
31.63571632,-6.813308056,56.50865961,31.68338587,-6.672812199,56.10220394,31.76608511,-6.642912752,56.59469956,31.67024431,-6.818192076,55.5924412,31.30048745,-6.823086764,55.27925088,31.61382428,-6.93271375,55.79593227,31.21216796,-6.916154165,55.2566737,30.98579851,-7.535534033,54.9448263,31.42230166,-6.760150414,55.59706692,31.50023759,-6.621281389,55.84829389,31.69890632,-6.889059969,55.94715491,30.50260119,-7.333350923,54.10816638,31.48503753,-7.047605172,55.75505439,30.97851689,-7.024459062,55.10707294,31.40928575,-6.883438277,56.05941332,85.51916667
31.46765365,-6.787770073,56.1158183,31.4951085,-6.653405886,56.3217175,31.59482539,-6.609563721,56.28655708,31.50700259,-6.671735849,55.85566621,31.14696697,-6.656655162,55.28523186,31.45488026,-6.685881854,55.78523434,31.04517277,-6.675712049,55.239547,30.84152419,-7.370222269,54.88388726,31.26102483,-6.546563429,55.585073,31.33055368,-6.438328558,55.90031358,31.6002672,-6.601378903,56.32542412,30.34859771,-7.140348967,54.08425722,31.32326284,-6.743179978,55.74401942,30.88396466,-6.916730743,54.90475121,31.24168854,-6.725508678,55.70850634,85.09170833
